EmployeeId,EmployeeName,Department,CompanyName,CompanyID
59843,rahul,QA,bizruntime,bizruntime143
59844,sadu,MANAGEMENT,bizruntime,bizruntime143
59846,rahul,TESTING,bizruntime,bizruntime143
59849,vishab,DEV,bizruntime,bizruntime143
59853,vishab,TESTING,bizruntime,bizruntime143
59858,vishab,MANAGEMENT,bizruntime,bizruntime143
59864,sadu,TESTING,bizruntime,bizruntime143
59871,raju,QA,bizruntime,bizruntime143
59879,vishab,QA,bizruntime,bizruntime143
59888,raju,DEV,bizruntime,bizruntime143
59898,rahul,DEV,bizruntime,bizruntime143
59909,sonu,TESTING,bizruntime,bizruntime143
59921,vishab,QA,bizruntime,bizruntime143
59934,raju,QA,bizruntime,bizruntime143
59948,sadu,DEV,bizruntime,bizruntime143
59963,rahul,TESTING,bizruntime,bizruntime143
59979,raju,TESTING,bizruntime,bizruntime143
59996,vishab,MANAGEMENT,bizruntime,bizruntime143
60014,sonu,HR,bizruntime,bizruntime143
60033,vishab,TESTING,bizruntime,bizruntime143
60053,sonu,HR,bizruntime,bizruntime143
60074,sadu,TESTING,bizruntime,bizruntime143
60096,sonu,QA,bizruntime,bizruntime143
60119,sadu,DEV,bizruntime,bizruntime143
60143,sadu,HR,bizruntime,bizruntime143
60168,sonu,HR,bizruntime,bizruntime143
60194,rahul,DEV,bizruntime,bizruntime143
60221,raju,MANAGEMENT,bizruntime,bizruntime143
60249,vishab,DEV,bizruntime,bizruntime143
60278,vishab,QA,bizruntime,bizruntime143
60308,raju,MANAGEMENT,bizruntime,bizruntime143
60339,rahul,HR,bizruntime,bizruntime143
60371,sonu,HR,bizruntime,bizruntime143
60404,rahul,TESTING,bizruntime,bizruntime143
60438,sadu,QA,bizruntime,bizruntime143
60473,raju,DEV,bizruntime,bizruntime143
60509,sonu,HR,bizruntime,bizruntime143
60546,rahul,DEV,bizruntime,bizruntime143
60584,vishab,QA,bizruntime,bizruntime143
60623,rahul,QA,bizruntime,bizruntime143
60663,sadu,TESTING,bizruntime,bizruntime143
60704,raju,QA,bizruntime,bizruntime143
60746,sonu,DEV,bizruntime,bizruntime143
60789,rahul,DEV,bizruntime,bizruntime143
60833,raju,QA,bizruntime,bizruntime143
60878,vishab,QA,bizruntime,bizruntime143
60924,raju,MANAGEMENT,bizruntime,bizruntime143
60971,raju,DEV,bizruntime,bizruntime143
61019,raju,MANAGEMENT,bizruntime,bizruntime143
61068,vishab,HR,bizruntime,bizruntime143
61118,vishab,DEV,bizruntime,bizruntime143
61169,vishab,DEV,bizruntime,bizruntime143
61221,vishab,QA,bizruntime,bizruntime143
61274,sadu,HR,bizruntime,bizruntime143
61328,sonu,TESTING,bizruntime,bizruntime143
61383,vishab,MANAGEMENT,bizruntime,bizruntime143
61439,sadu,QA,bizruntime,bizruntime143
61496,raju,DEV,bizruntime,bizruntime143
61554,sonu,TESTING,bizruntime,bizruntime143
61613,sadu,QA,bizruntime,bizruntime143
61673,sadu,MANAGEMENT,bizruntime,bizruntime143
61734,raju,HR,bizruntime,bizruntime143
61796,rahul,MANAGEMENT,bizruntime,bizruntime143
61859,raju,DEV,bizruntime,bizruntime143
61923,rahul,HR,bizruntime,bizruntime143
61988,vishab,TESTING,bizruntime,bizruntime143
62054,sonu,DEV,bizruntime,bizruntime143
62121,rahul,TESTING,bizruntime,bizruntime143
62189,sonu,TESTING,bizruntime,bizruntime143
62258,rahul,DEV,bizruntime,bizruntime143
62328,vishab,HR,bizruntime,bizruntime143
62399,rahul,DEV,bizruntime,bizruntime143
62471,rahul,TESTING,bizruntime,bizruntime143
62544,raju,MANAGEMENT,bizruntime,bizruntime143
62618,sonu,TESTING,bizruntime,bizruntime143
62693,sonu,HR,bizruntime,bizruntime143
62769,sadu,QA,bizruntime,bizruntime143
62846,rahul,TESTING,bizruntime,bizruntime143
62924,raju,DEV,bizruntime,bizruntime143
63003,sonu,QA,bizruntime,bizruntime143
63083,sonu,TESTING,bizruntime,bizruntime143
63164,sadu,MANAGEMENT,bizruntime,bizruntime143
63246,sadu,MANAGEMENT,bizruntime,bizruntime143
63329,raju,QA,bizruntime,bizruntime143
63413,vishab,DEV,bizruntime,bizruntime143
63498,rahul,QA,bizruntime,bizruntime143
63584,rahul,TESTING,bizruntime,bizruntime143
63671,rahul,QA,bizruntime,bizruntime143
63759,vishab,DEV,bizruntime,bizruntime143
63848,sadu,QA,bizruntime,bizruntime143
63938,rahul,MANAGEMENT,bizruntime,bizruntime143
64029,rahul,QA,bizruntime,bizruntime143
64121,sadu,DEV,bizruntime,bizruntime143
64214,raju,DEV,bizruntime,bizruntime143
64308,sadu,QA,bizruntime,bizruntime143
64403,raju,QA,bizruntime,bizruntime143
64499,rahul,QA,bizruntime,bizruntime143
64596,rahul,MANAGEMENT,bizruntime,bizruntime143
64694,rahul,TESTING,bizruntime,bizruntime143
64793,rahul,TESTING,bizruntime,bizruntime143
64893,raju,HR,bizruntime,bizruntime143
64994,rahul,QA,bizruntime,bizruntime143
65096,rahul,TESTING,bizruntime,bizruntime143
65199,sadu,DEV,bizruntime,bizruntime143
65303,vishab,QA,bizruntime,bizruntime143
65408,sonu,DEV,bizruntime,bizruntime143
65514,vishab,DEV,bizruntime,bizruntime143
65621,rahul,HR,bizruntime,bizruntime143
65729,rahul,HR,bizruntime,bizruntime143
65838,sadu,QA,bizruntime,bizruntime143
65948,sonu,TESTING,bizruntime,bizruntime143
66059,sadu,MANAGEMENT,bizruntime,bizruntime143
66171,vishab,TESTING,bizruntime,bizruntime143
66284,rahul,QA,bizruntime,bizruntime143
66398,rahul,DEV,bizruntime,bizruntime143
66513,rahul,HR,bizruntime,bizruntime143
66629,sonu,TESTING,bizruntime,bizruntime143
66746,sadu,DEV,bizruntime,bizruntime143
66864,raju,TESTING,bizruntime,bizruntime143
66983,vishab,TESTING,bizruntime,bizruntime143
67103,vishab,DEV,bizruntime,bizruntime143
67224,raju,DEV,bizruntime,bizruntime143
67346,raju,DEV,bizruntime,bizruntime143
67469,rahul,MANAGEMENT,bizruntime,bizruntime143
67593,rahul,HR,bizruntime,bizruntime143
67718,vishab,DEV,bizruntime,bizruntime143
67844,vishab,TESTING,bizruntime,bizruntime143
67971,rahul,DEV,bizruntime,bizruntime143
68099,sonu,DEV,bizruntime,bizruntime143
68228,sonu,MANAGEMENT,bizruntime,bizruntime143
68358,sonu,HR,bizruntime,bizruntime143
68489,sonu,DEV,bizruntime,bizruntime143
68621,rahul,MANAGEMENT,bizruntime,bizruntime143
68754,rahul,HR,bizruntime,bizruntime143
68888,vishab,HR,bizruntime,bizruntime143
69023,vishab,QA,bizruntime,bizruntime143
69159,raju,TESTING,bizruntime,bizruntime143
69296,rahul,QA,bizruntime,bizruntime143
69434,raju,TESTING,bizruntime,bizruntime143
69573,rahul,DEV,bizruntime,bizruntime143
69713,rahul,DEV,bizruntime,bizruntime143
69854,vishab,HR,bizruntime,bizruntime143
69996,raju,HR,bizruntime,bizruntime143
70139,raju,TESTING,bizruntime,bizruntime143
70283,sonu,TESTING,bizruntime,bizruntime143
70428,sonu,DEV,bizruntime,bizruntime143
70574,rahul,QA,bizruntime,bizruntime143
70721,rahul,DEV,bizruntime,bizruntime143
70869,rahul,TESTING,bizruntime,bizruntime143
71018,sonu,QA,bizruntime,bizruntime143
71168,sonu,HR,bizruntime,bizruntime143
71319,vishab,HR,bizruntime,bizruntime143
71471,raju,QA,bizruntime,bizruntime143
71624,vishab,MANAGEMENT,bizruntime,bizruntime143
71778,rahul,TESTING,bizruntime,bizruntime143
71933,raju,QA,bizruntime,bizruntime143
72089,sadu,MANAGEMENT,bizruntime,bizruntime143
72246,vishab,MANAGEMENT,bizruntime,bizruntime143
72404,raju,MANAGEMENT,bizruntime,bizruntime143
72563,vishab,HR,bizruntime,bizruntime143
72723,rahul,MANAGEMENT,bizruntime,bizruntime143
72884,sadu,MANAGEMENT,bizruntime,bizruntime143
73046,sonu,HR,bizruntime,bizruntime143
